Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,4.149373535,6.00656393,8.064681583,9.227290223,6.403509247,5.921907625,10.49015536,4.101021456,3.800661565,-1.569639167,12.14944431,-3.135466497,-7.792329604,-4.882460376,-12.54551037,-2.916480009,11.30025493,1.195435358,-3.76355498,0.189451314,-4.982750811,-0.963279204,-2.902471869,-0.437745826,9.298565303,-3.582972337,2.425320885,0.596841502,-0.241179604,0.698195333,3.959608685,1.518978387,4.758428496,2.554768,4.519249735,0.727649625,1.241682696,0.002850219,6.009412203,2.46328303,3.356488737,4.299304585,2.15235596,1.072839123,3.441364214,-2.43741504,0.773939719,0.171337927,0.38615451,-1.080099046,5.039293789,1.155880387,-1.547793223,-1.419018402,-4.627379763
Tonga,TON,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.494054726,1.873605236,1.676563377,6.441573264,1.917855683,2.726857956,-2.16608601,0.118948897,-2.271802421,6.220537477,0.08908906,3.566526512,4.751910166,7.117843136,1.493558976,0.852587163,2.020567246,3.243796312,0.374503699,3.201115521,4.275188572,1.724549296,-3.017383643,-0.607278604,-0.939875466,-0.57250469,3.93250554,-5.667196249,0.722057102,7.254593289,1.629797454,1.266461612,2.771043311,1.415833174,6.188519527,2.452312649,-0.86336535,-0.517228593,
South Asia (IDA & IBRD),TSA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.03972215,1.22358506,3.018207245,5.4444039,-2.824862826,-1.038653325,3.767949812,2.23832215,3.412147861,3.467874197,-1.642950801,-4.007333172,1.490374772,0.127732668,4.478821345,0.19575081,3.781591675,3.630568608,-4.92213565,3.964026165,3.924672251,1.391501057,4.177247974,1.805607207,3.015104601,2.441768274,1.892182054,5.98404613,3.06796985,3.089025793,-0.160593842,3.498811723,2.107652635,3.737387953,4.654082952,4.597193487,1.69036147,3.455191384,5.538528863,2.170628783,2.537687844,1.747465552,5.377864688,5.679909712,5.742054462,5.900234328,5.56519183,1.703277522,5.370564717,5.94746724,3.659251694,4.085289046,4.647003972,5.542382757,6.029893049,6.346500423,5.313760142,5.177449904,2.818183429,-7.273900607
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.354233157,3.542536859,3.908949526,2.590597183,2.11718219,-1.065787338,-3.956738572,0.424176498,6.998606573,7.769582386,5.229117431,0.090715682,1.63113564,4.967990966,-3.266619239,2.414579678,-0.024785487,-3.264078718,1.294688957,0.800228503,-3.954021926,-4.07246496,-5.344871462,-0.63444159,-0.744967667,-0.991822919,-0.036176201,1.562807451,-0.413472806,-0.161772987,-2.384368641,-3.049371091,-3.904212931,-1.687483959,0.685087271,2.468188144,0.800421498,-0.140786065,-0.512150248,0.638661314,1.602996038,3.79570716,1.464138889,3.840123785,3.472290053,3.420604301,3.747228581,2.697913935,0.772403577,3.029088238,1.836002956,1.297249791,2.550592988,2.30406878,0.196908628,-1.393227561,0.027819086,0.102396453,-0.080023326,-4.524400785
Trinidad and Tobago,TTO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.81636409,1.034208881,4.123205147,6.35794577,-0.313594041,3.210527431,1.379132661,4.586761725,2.030016936,2.638544823,-0.058708937,4.427357122,0.220610234,2.299887888,0.026966601,4.934308361,7.640596044,8.518002485,2.137053718,8.752466629,2.94114786,2.127806694,-11.72313819,-7.13900173,-5.365797625,-4.348715291,-5.452617937,-4.687153437,-1.541929226,0.822282387,2.442361945,9.418454872,-1.221838281,3.076334995,3.423129757,6.84933576,7.32732563,7.965080781,7.834395812,6.628698311,3.802516524,7.464891701,13.8744747,7.401898216,5.686124914,12.68180338,4.282017161,2.919868614,-4.86017265,2.761309999,-0.894000091,0.619789046,1.557419329,-1.540161814,0.891688878,-6.097325969,-3.442733208,-0.350171817,-1.60945212,-8.129687811
Tunisia,TUN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,1.380552088,-1.941024981,8.024029661,2.46060521,2.387109294,8.157634284,15.18273841,-2.82183108,5.697948339,4.770594127,5.461291039,1.079508463,3.978004008,3.98347898,4.666990081,2.660220363,-3.288083053,1.71209303,2.815359254,2.847576318,-3.914977839,4.167399323,-2.208576999,-0.523960131,5.562313862,1.619517216,5.477816814,0.074462646,1.199709812,0.585308919,5.505071964,4.006830094,3.519474692,4.910366828,3.687933102,2.889418734,0.528646976,3.923117943,5.419635751,2.621322986,4.269851109,5.637551422,3.139836372,1.95418835,2.444892243,-2.891289745,3.079801218,1.826986895,1.847683261,0.109351366,0.138751961,0.763723975,1.493922626,-0.075783424,-9.558472003
Turkey,TUR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.26824121,3.059924754,6.486465331,2.973251402,0.404279779,8.602306009,2.280141212,4.278524905,1.639443121,0.803637874,3.071476289,4.881130825,0.823373003,3.123331173,4.699300562,7.953686139,1.095634577,-0.746581984,-2.82931577,-4.625580293,2.496908597,1.22984143,2.633970597,4.403881915,2.077816713,4.888763818,7.402176226,0.447775659,-1.486309099,7.383071281,-0.967257707,3.324226368,5.931883178,-6.175858761,6.17718775,5.686793303,5.886121916,0.806059059,-4.750586281,5.32213582,-7.147845597,4.890330717,4.252446053,8.28603301,7.559697386,5.620645339,3.797987497,-0.382922616,-6.027912669,6.919606567,9.509983157,3.093101823,6.664883623,3.168090824,4.328127771,1.642463409,5.794264413,1.428914877,-0.40134604,0.659370381
Tuvalu,TUV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.413763037,1.705690822,3.159494795,9.509275254,-5.402891495,-6.153132569,9.873503533,15.45171238,-1.690207735,-1.476712592,0.711915909,6.592844843,-4.63580995,-2.821255106,-4.992469186,0.917470495,5.299443723,6.978278544,-5.332263721,-3.727928224,6.453543591,-4.891908691,3.564696643,0.202733035,7.903862972,1.814671677,2.875847514,1.25271621,8.343535173,3.187075984
Tanzania,TZA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621600739,3.687664467,-1.262043402,-2.784067347,-2.148298561,-1.619836118,0.584744476,1.81980404,1.048397332,1.339431742,2.43848715,1.978704412,3.342624572,4.224159913,3.733837575,4.512531372,4.489368363,3.579046849,3.801083999,2.731043461,2.293194511,3.290225792,4.549406244,1.441770134,3.637372694,3.581687916,3.027500479,3.716771195,3.643718302,2.355083488,2.710959131,-0.942878845
Uganda,UGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,2.513481302,-3.487574041,-6.470891521,-3.013657833,0.349947155,4.470562969,2.663349094,2.846015478,2.031581476,0.03007201,4.855973374,3.083861011,8.138094405,5.85867786,2.07846184,1.914959168,4.939218475,0.098901358,1.997333297,5.370173021,3.140256843,3.45920391,3.016791246,7.345883493,5.048759643,5.331581697,3.471568351,2.324422695,5.965131422,0.586620052,0.290714168,1.640844576,1.572254863,1.018514894,-0.017312198,2.280641487,3.086635281,-0.451178531
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.112567701,3.367511068,-6.558926109,-8.602803555,-9.958557857,-14.27344927,-22.55139786,-11.50356962,-9.197967768,-2.111952686,-1.019448577,0.745281238,6.971350136,10.35739088,6.253590594,10.40812388,12.96242784,3.75483753,8.168736741,8.237635371,2.859500455,-14.3793846,4.247708735,5.845438605,0.486553656,0.201192016,-1.144921089,-9.443804593,2.648051731,2.9171754,3.932894949,3.815824772,-3.370977295
Upper middle income,UMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.138410605,1.581924048,1.496098331,6.313868285,4.933515588,3.099034195,0.958645921,3.443755075,5.31803829,5.405482696,4.221605851,4.326448502,5.740853436,4.205252121,3.161205868,3.162047655,3.097358229,3.168003053,5.332297508,5.033041699,0.66919026,0.388752309,-0.705413739,4.636295556,3.450596575,3.355325497,3.884299051,2.145239266,0.708085949,-0.121152157,-0.358550138,-0.223419644,2.953692432,2.494504482,2.468993934,4.139889349,4.558682041,1.991104941,2.637601992,5.426183733,2.809556383,3.954352416,5.126854494,7.38747913,6.918398171,8.119115575,8.909695353,5.849304403,1.962163707,7.54356476,6.181562473,5.061257779,4.839826439,3.976952603,3.520466463,3.465175549,4.444659262,4.201423774,3.5233669,-1.160615578
Uruguay,URY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.176485166,-2.791730249,-1.017160509,1.277593997,-0.047675995,1.990391261,-4.61042473,0.98303212,5.096767443,1.795579588,-0.551988147,-1.430615414,0.251961708,2.823094385,5.869100968,3.52581817,0.90194017,4.68635044,5.467120801,5.127973197,0.893887452,-10.34529955,-10.8537281,-1.77700945,0.817309282,8.122909918,7.32277951,0.848218096,0.452844386,-0.37982688,2.809494095,7.151405163,1.905641012,6.496626707,-2.154462629,4.826677287,7.791703372,3.855296345,-2.441728466,-2.276423412,-4.010015091,-7.747958307,0.877619993,5.072919934,7.450006594,3.985757573,6.338452994,6.904435822,3.949250124,7.495429539,4.86081146,3.230258359,4.314590135,2.904735403,0.030270417,1.329681214,1.257929132,0.109558006,-0.010198984,-6.18382416
United States,USA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.618121193,4.480669354,2.908271948,4.340548963,5.07809761,5.277113858,1.389951286,3.758819368,2.097369706,-1.500876487,1.995600248,4.138096749,4.642155759,-1.445134355,-1.184581411,4.391462873,3.577146706,4.422984608,2.033887068,-1.209298266,1.536320272,-2.734569729,3.631979305,6.312167663,3.250656415,2.510885973,2.538623532,3.235416101,2.698166682,0.741486101,-1.434200121,2.096612761,1.405708556,2.760882301,1.468718237,2.572259206,3.13259495,3.27052405,3.557193086,2.975208629,0.003648976,0.802103854,1.980925835,2.84268064,2.563502409,1.867955516,0.911865594,-1.076700085,-3.387435662,1.716400257,0.815453101,1.502187905,1.138896602,1.776837703,2.319441456,0.977012682,1.687321406,2.455679199,1.697011299,-3.824224685
Uzbekistan,UZB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.514621981,0.636801094,-1.331989736,-2.591204662,-13.25760641,-4.495155415,-7.042874372,-2.674535885,-0.226716896,3.235306542,2.634738681,3.181779109,2.408081724,2.853468769,2.70878259,3.026728084,6.216411405,5.713013286,6.148245628,7.925723268,7.292860007,6.243041209,4.602330394,4.930421047,5.806588191,5.917225101,5.386554147,5.589790004,4.265338589,2.717630178,3.630670014,3.831610601,-0.287344655
St. Vincent and the Grenadines,VCT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.003287497,2.360072846,-7.335160494,2.552849519,-0.16134337,-1.033288458,-10.42260742,5.447768215,1.824943868,9.600508258,1.854973723,24.44274652,-12.09713236,-9.84110553,-8.619880513,9.202210225,12.05433205,8.68692884,2.385848444,1.509085178,3.713674776,3.642702652,1.394442378,5.826573757,5.439255815,4.884130194,-0.214409564,13.40175813,0.895545871,6.526851725,-2.122384012,4.105723007,6.708034562,-1.318164468,7.782610797,1.344186723,3.589572364,4.175165646,2.752241887,1.616402157,1.610065843,6.122530128,7.463862039,3.966291001,2.396830938,7.702812383,3.424711092,1.692258013,-2.001505889,-3.323909008,-0.469861083,1.269892544,1.655792673,0.987193332,1.082369844,1.588398489,0.6702072,1.807166314,0.146895275,-3.03849094
"Venezuela, RB",VEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.444259364,4.765046715,0.344646487,7.375624122,0.68965378,-1.8351871,-0.512772175,3.901769165,-2.447562386,4.421503459,-1.540701986,-1.662021729,4.04801567,-0.823411435,-0.010197289,4.690113822,3.286339999,-0.505540745,-2.008943562,-7.010856785,-3.015449834,-4.636939313,-6.255441289,-1.16395971,-2.368353578,3.798520445,0.964188019,3.183498241,-10.80059578,3.939787094,7.198271839,3.680139109,-1.915565784,-4.430577585,1.787726737,-2.224419934,4.265226232,-1.647454041,-7.757855712,1.747075965,1.489571628,-10.50397532,-9.384252353,16.26195718,8.498854953,8.16271834,7.167388944,3.79891882,-4.566962883,-2.905263395,2.561081426,3.924498809,-0.086885745,-4.732274757,,,,,,
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.330430194,2.976672569,3.644686679,3.706139227,4.066185463,0.885830698,-6.647521133,0.947883409,-8.101630001,-14.93913533,-5.702689627,-0.720110924,0.417136576,1.314119122,-0.388725019,1.774942145,,
Vietnam,VNM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,1.446467412,0.483932799,1.293784899,2.844953178,5.057839109,2.877013895,3.751040782,6.428888164,5.954902802,6.842654409,7.699108894,7.675128225,6.659536764,4.434203523,3.553781775,5.6186354,5.098526177,5.288175995,5.902514029,6.55097112,6.559631518,5.985664406,6.123617296,4.652442416,4.370659462,5.364173555,5.159950016,4.156777011,4.317549749,4.872835171,5.570525948,5.11813729,5.728088412,6.016398379,6.001036651,1.979230846
Vanuatu,VUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,-13.74131426,1.782287348,-0.415927579,0.675154551,7.121459627,-1.27576752,-2.402160958,-5.09688474,-3.98193378,-0.943817806,8.819768903,0.312272657,-0.361728707,-2.144545438,6.167141731,-1.418429411,0.20595647,2.99000543,-0.568289626,-1.473947177,3.803037157,-5.564906783,-7.504724428,1.650200866,1.357180092,2.709450194,5.886330223,0.488114523,3.142211474,0.556232443,-1.299385225,0.399805756,-1.761921249,-2.323436786,0.292587988,-2.308669357,1.981244443,3.644485109,0.377254096,0.782853922,-11.38306616
World,WLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.505321483,3.496773396,3.058408847,4.424051728,3.445510941,3.487540483,2.085257133,3.854330985,3.669527594,1.536851778,2.111890683,3.531158845,4.364519693,-0.099661803,-1.234391117,3.430818518,2.284549759,2.272958192,2.387459886,0.056809265,0.153461623,-1.371737914,0.808484301,2.884043974,1.928481986,1.666464336,1.923617226,2.835174718,1.981743281,1.167522005,-0.202198465,0.480637677,0.23186622,1.737633943,1.565230167,2.129252372,2.405947868,1.405572198,2.144339021,3.126115889,0.722785612,1.049294076,1.885703511,3.174035998,2.78536715,3.217522917,3.170960289,0.748166055,-2.491407439,3.24499799,2.139201821,1.496755323,1.666954873,1.924949228,1.973185802,1.620969265,2.217743413,2.112302989,1.480856086,-4.395209515
Samoa,WSM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,-0.190533479,0.716379279,3.431059462,5.138553312,0.227146998,-1.690878962,3.344832829,-4.927533427,-3.01667458,-1.09854811,3.086504373,-3.450301335,5.819877541,6.480788834,0.116998468,1.737244568,1.733972691,6.399075,6.36663286,3.743046615,3.884789131,3.971229977,3.504504529,1.319361393,5.638726998,0.33393016,-5.470040304,-0.272500476,3.325976418,-4.910433481,-1.266301379,-0.706886254,3.577076528,7.482063259,0.62178613,-2.447773391,3.073477645,-3.388139891
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88778037,-0.768378806,5.908224743,2.542538671,5.961248484,3.667025796,6.427746297,5.454461836,2.768409641,2.482132288,3.48417976,1.893324298,2.81500185,1.521314598,5.525853977,4.693170801,3.443606534,3.461972108,5.423383367,-6.1799883
"Yemen, Rep.",YEM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.177254249,2.761114803,-1.184560808,1.76911338,1.306812229,0.874418434,1.89546317,2.948152256,0.887854889,3.206016238,0.853210526,0.974937014,0.789261372,1.019040293,2.612533316,0.276761277,0.450023077,0.761275118,0.986325945,4.73290478,-15.10791857,-0.391864478,2.014174978,-2.802862427,-29.82714464,-11.61113725,-7.345180429,-1.59456381,,
South Africa,ZAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.328133507,3.570381246,4.70765996,5.237069084,3.448264246,1.794716508,4.472366293,1.491269224,2.017429593,2.512715818,1.539260575,-1.035996917,1.810127623,3.347482392,-0.898459039,-0.289657671,-2.523785051,0.516707782,1.223058777,3.897099317,2.572280588,-3.083912313,-4.517216827,2.300706671,-3.742612367,-2.421939517,-0.286052935,1.815827812,0.031839395,-2.675592408,-3.42839609,-4.550337866,-1.221455435,0.833184685,0.931041263,2.311714047,0.818420322,-1.098535977,0.884288202,2.742097831,1.339806376,2.397938057,1.696811795,3.289047978,3.982030487,4.277759517,4.00849635,1.823500041,-2.898732834,1.551070601,1.72152808,0.609713209,0.854080947,0.246658179,-0.344982327,-1.067896803,-0.012344745,-0.578051587,-1.157078737,-8.136829118
Zambia,ZMB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-1.63525783,-5.371126901,0.215681599,8.873040231,13.14342515,-8.429575766,4.625623824,-1.877707736,-3.559056485,1.453836185,-3.32836592,5.615722141,-4.250322552,2.88330451,-5.522807521,2.698629778,-7.717804654,-2.769336512,-6.245285097,-0.4096812,2.59926108,-6.077882291,-5.234079647,-3.603247503,-1.637264096,-2.430412771,-0.469851744,3.127478508,-3.832350422,-3.16381196,-2.579431357,-4.110910867,4.266433675,-10.82241939,0.331473466,3.453466557,1.024717443,-3.100260647,1.821592589,1.150472299,2.595789393,1.84369651,4.236981472,4.309002711,4.471526273,5.091439454,5.497461718,4.875218255,6.190386174,7.129809157,2.423883558,4.310198659,1.809748654,1.48057981,-0.187950013,0.706659429,0.494085598,1.04792122,-1.450899588,-5.774842616
Zimbabwe,ZWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.821534264,-1.934892865,2.697116904,-4.403384687,1.4303344,-1.818169232,4.819219755,-1.37410677,8.701579805,18.44081842,5.185578258,4.569754305,-0.953119245,2.991831994,-5.184619021,-2.759443277,-9.778010796,-5.751347061,-0.026320563,10.58110603,8.611860101,-1.011019681,-2.063595932,-5.430351175,3.146908619,-1.481714102,-2.321588763,4.0369354,2.04266031,4.13183879,3.075544598,-10.84771863,-0.70000191,7.596178911,-1.149555256,9.112872449,1.693382268,2.06345816,-1.452398871,-3.538611606,1.078703931,-9.12560883,-17.18852764,-6.102906488,-6.154440866,-4.087313969,-4.442783571,-18.49117591,10.70137019,18.06588271,12.45284037,14.70107747,0.192473502,0.596149104,0.100575481,-0.793105405,3.182506459,2.047700181,-9.396792934,-9.346018049
